VideoID,RegionCode,TrendingDate,Views,Likes,CommentCount,Dislikes
X26e3rK5SSM,US,17.30.11,848395,7589,5025,2316
bkwLxcfcKTY,US,17.30.11,46433,2328,277,74
JANApS0P4z8,US,17.30.11,2674940,112959,6664,3824
aLSG3178eD4,US,17.30.11,1456,0,0,0
f9psILoYmCc,US,17.30.11,667082,15926,265,537
AV5TOlGFHk0,US,17.30.11,144562,4306,3753,434
qXivpclxftM,US,17.30.11,3347975,215180,26365,4494
rtJ7JTApIfM,US,17.30.11,12431,918,287,129
VKW64fQwzRc,US,17.30.11,48860,398,311,32
jmqRuQGdhLs,US,17.30.11,41722,262,37,22
aQzai9oXb-g,US,17.30.11,427962,16503,979,287
iA5u80nS1PQ,US,17.30.11,1281911,38314,3723,1423
8pffcngJJq0,US,17.30.11,764998,475,0,123
Bzji05zubSc,US,17.30.11,703299,4050,1294,388
AxWxJNHoLC8,US,17.30.11,808511,19698,2352,1588
sfweKCYOPFc,US,17.30.11,295048,2338,499,2221
fRFCXQ3HgdY,US,17.30.11,167552,1036,415,107
CzCfd0eaWoA,US,17.30.11,1324067,89289,8072,1073
ds3tvjwdmGM,US,17.30.11,38857,644,71,66
F1b5ouja_VI,US,17.30.11,691648,40362,1937,527
VSJ0STT8JRw,US,17.30.11,742272,25726,2298,832
hQlXLdZtX6s,US,17.30.11,31765,1298,73,113
nGv8FK28g4s,US,17.30.11,395280,14488,1551,806
dHDn26UX4aw,US,17.30.11,860395,12445,1861,1265
xArN1yUcXXc,US,17.30.11,185450,2358,252,359
_6uvQtccJss,US,17.30.11,1252525,73138,49883,1187
qKh7JdoPZz4,US,17.30.11,286131,28573,6816,247
t4ZsyO1n-kA,US,17.30.11,1039720,22394,1289,282
uPyLIBSVrMw,US,17.30.11,1686243,133400,23864,530
xGz_FZ0ePwE,US,17.30.11,1200550,17126,7906,3638
U22EEAK_VLc,US,17.30.11,145269,5089,268,165
wgiW1uFZYr8,US,17.30.11,160825,7258,764,146
VTVLcK2zybM,US,17.30.11,710744,83664,11973,416
dpLrlEBFq-0,US,17.30.11,5665909,220831,13758,8359
npCluN5VHF0,US,17.30.11,40357,2849,402,34
hXzcIoq2ing,US,17.30.11,623007,23700,2490,810
aobdrJr6UaE,US,17.30.11,121056,4071,507,457
mUcUy7SqdS0,US,17.30.11,76760,4853,552,44
2UPIKvHp_m8,US,17.30.11,3994,19,0,3
kTlv5_Bs8aw,US,17.30.11,33810576,2674694,539309,46063
Upems4CB_ps,US,17.30.11,127521,696,233,52
VoAzRs3sE70,US,17.30.11,268241,5446,392,330
gwrfwx1QcDQ,US,17.30.11,2061816,283613,44105,1776
VQdKe6_3PAU,US,17.30.11,143267,5008,656,231
0devsSCkYRY,US,17.30.11,1381,35,4,6
iLN0_ghe-Tc,US,17.30.11,176998,636,73,26
hGoQ44SfV-c,US,17.30.11,682218,9139,1995,793
BGk6_KEFtLE,US,17.30.11,8637,45,3,2
LgmxMuW6Fsc,US,17.30.11,7442845,88285,5767,4685
5WUDfviiKRE,US,17.30.11,22535,108,203,312
7QLZXfVJmEY,US,17.30.11,81011,2951,277,36
jLZuaFZWa7A,US,17.30.11,743305,19214,3048,961
4sXyLTk0IAQ,US,17.30.11,426136,4642,703,143
wV7RsaTY228,US,17.30.11,631374,13097,3119,11270
6OSySP61QuA,US,17.30.11,180711,1667,1082,418
2nshBD9EbxE,US,17.30.11,1253555,31054,1522,620
cHB_s970Uyw,US,17.30.11,5950405,147608,17901,5953
JcC5VGOx8I8,US,17.30.11,1473433,74892,1748,366
PtNRJvsLHV0,US,17.30.11,18897,314,34,48
PtR_Wzf94C4,US,17.30.11,869068,23221,4102,1215
ir8UofAKNCM,US,17.30.11,245735,10444,1101,127
V3EYjVPRClU,US,17.30.11,5557499,161177,14270,7360
zbV1zyg_4qU,US,17.30.11,6890,199,72,9
1Apnffv9Yko,US,17.30.11,600980,16207,376,151
1lGHZ5NMHRY,US,17.30.11,4979612,46680,0,11703
AFZZNlog8sA,US,17.30.11,28434,387,45,32
Wen6VQS6NG4,US,17.30.11,975232,20140,2172,1954
npcqBt_e4k0,US,17.30.11,553734,6428,586,161
UiWGp8dFr5k,US,17.30.11,333626,3264,367,286
LqSkYMmyUWU,US,17.30.11,500154,9613,1104,173
zYX1bgxEAhw,US,17.30.11,1047573,28418,0,1186
VfAOl67WcLY,US,17.30.11,1289314,39813,2030,1535
I6N-XuYllgA,US,17.30.11,2319083,98929,4541,1251
Stbz2qg3ACc,US,17.30.11,10525,226,119,18
gm5P74vcB84,US,17.30.11,47178,1541,148,27
ilaSwO2fx40,US,17.30.11,334148,1746,1442,134
h2DY-VCtb54,US,17.30.11,3797,17,7,3
I8TVdFbFMg4,US,17.30.11,930513,17044,1586,1136
OHOkdEBpwDc,US,17.30.11,1998883,94430,16939,2841
J6iyX87SBP0,US,17.30.11,349102,3834,711,966
MhneJpcGVD8,US,17.30.11,25839,470,53,13
NWQqJDGo4Z4,US,17.30.11,177640,3250,1297,926
07bTt0BTi-U,US,17.30.11,729500,22885,3235,751
EBt_88nxG4c,US,17.30.11,21545253,504791,34879,21898
9efQnL-nlUg,US,17.30.11,552694,15642,1559,586
Lg5x-YWxpco,US,17.30.11,1199114,12009,5707,1362
KFaMZUarksA,US,17.30.11,3873702,149246,9929,2314
G4BxOhJOmUw,US,17.30.11,1499698,38757,3678,952
puREqwXzyCI,US,17.30.11,224381,12946,1841,1013
fIElFIuzGLI,US,17.30.11,285437,6715,1440,1042
6ZfuNTqbHE8,US,17.01.12,56367282,2157727,303178,34077
nx1R-eHSkfM,US,17.01.12,1894443,0,0,0
XbuQAbG2AZ0,US,17.01.12,224270,7006,1127,331
evhLzq7Gsak,US,17.01.12,1717225,10041,9335,4266
KXHrCBkIxQQ,US,17.01.12,616077,5816,1116,934
8z_cg5CypRc,US,17.01.12,3074263,96530,7415,1011
TsT5GLWgSkU,US,17.01.12,806797,75413,5202,2078
LU6xDgpnIyM,US,17.01.12,3657886,442915,75753,2655
k_aT3jAK_QU,US,17.01.12,372262,3332,355,286
aT1gOazMMm8,US,17.01.12,842514,17356,2084,308
tuONqBMf3XA,US,17.01.12,344244,15343,2602,790
SFr0fCgrTNQ,US,17.01.12,635414,59806,7529,546
7AXo-bYGXI4,US,17.01.12,2222937,132072,5870,1350
WeyLEe1T0yo,US,17.01.12,1183611,30250,3429,1863
-9OfAHgdV8Y,US,17.01.12,1371506,18997,2861,1185
REt-3P5h4Lo,US,17.01.12,1197386,51644,2268,2021
fLwKs5yslSU,US,17.01.12,698426,83397,6642,510
My4RA5I0FKs,US,17.01.12,5809226,174265,11263,4181
pCfmsVFCPmY,US,17.01.12,127011,13273,746,170
rdJdJpwmcKU,US,17.01.12,433714,18522,2814,480
sk-DFZh1G1w,US,17.01.12,292197,26587,10216,330
nMbUA7dghlk,US,17.01.12,1355237,52745,4155,862
v1OhsiZjpww,US,17.01.12,630614,1717,979,667
we2XODhx-CM,US,17.01.12,264975,5214,308,217
Iay3Wu6wybA,US,17.01.12,373301,21900,1508,1062
h5XzGyjEkkc,US,17.01.12,1040790,27343,3289,541
Fh3zmz7Ravw,US,17.01.12,331652,7250,406,178
sTvY9Llqtms,US,17.01.12,364537,21807,1406,402
izwomieBwG0,US,17.01.12,331220,16032,2319,238
ZBXZojt6dpM,US,17.01.12,65783,3822,229,89
Lwfhn_MiTTg,US,17.01.12,330124,30203,2355,201
pWZnhJay0Y8,US,17.01.12,99566,2136,1127,419
0vhxoVwqZkk,US,17.01.12,409601,39692,2050,175
kehML-RAkd4,US,17.01.12,1538576,81240,7586,678
0xCggNCs2kU,US,17.01.12,28983,1532,230,58
pJ96Z2PPKI8,US,17.01.12,895238,17425,1389,761
BLts9UN_K3g,US,17.01.12,47215,3390,490,40
0EQuVfP-vXs,US,17.01.12,161225,431,250,286
ykHeGtN4m94,US,17.01.12,2096711,49452,4983,2641
CV0J3Bq3BIc,US,17.01.12,391639,7307,594,84
YL9sNrOlK-I,US,17.01.12,2432670,25499,1749,471
2BIx2x-Q2fE,US,17.01.12,122641,9202,735,48
aTvw9_dxBlk,US,17.01.12,11484,82,74,4
0MyCrMrkMFo,US,17.01.12,99243,9003,530,174
ZfHiw_LFNGw,US,17.01.12,2731732,14268,2510,4885
qEklBC2BQig,US,17.01.12,70756,2350,263,23
NqntFonA2iY,US,17.01.12,525001,2643,3125,6996
Z9cB0TjfIkM,US,17.01.12,1827786,57103,5467,955
a8gzChJsvEo,US,17.01.12,1614392,36163,6371,3066
UAdJvXMIlXc,US,17.01.12,166157,4276,436,130
Q9B45wXYpzc,US,17.01.12,3724,40,42,1
0nybdPCuvRI,US,17.01.12,432878,2462,1044,184
4qakFfGRV4E,US,17.01.12,32385,568,97,77
LeWtF5y9-6Q,US,17.01.12,412058,10003,769,305
ggpoZyF2lU0,US,17.01.12,578481,17148,495,437
4SvJgnhnUag,US,17.01.12,14111,437,64,1
y7QjFRtt-sg,US,17.01.12,170922,17492,885,114
-v-_Z11T5L4,US,17.01.12,55971,1737,201,50
TPcV_3D3V2A,US,17.01.12,26190,317,23,24
3XklsSF53pc,US,17.01.12,750633,20516,1730,545
Zx7p_tmWlq0,US,17.01.12,10179,67,0,27
3MA_64gyaA0,US,17.01.12,412680,16632,1968,344
d8GHT9nK66Y,US,17.01.12,406535,10411,375,440
LYX7CnSiBSM,US,17.01.12,278777,12580,783,211
2nJ3U5dzvPs,US,17.01.12,39486,1620,192,26
1vc1cKeor5A,US,17.01.12,55195,2661,564,58
ri1m5j_yq8A,US,17.01.12,174613,1361,210,55
ljEjBIZ2qCQ,US,17.01.12,263160,11291,1642,320
sQi0Yu1ApyE,US,17.01.12,587643,5700,527,264
wa9ZyarpM2U,US,17.01.12,1409223,33149,3023,1438
q9bGAAYR2MY,US,17.01.12,101812,5010,476,225
6d6SmcYcP_U,US,17.01.12,201689,2208,376,94
JDK3l9TmwAo,US,17.01.12,307934,2673,634,1645
THr_seahKUI,US,17.01.12,1544644,30594,18555,22590
xe8Id7pDNOM,US,17.01.12,255000,10822,2628,223
LqF3QRp3VCE,US,17.01.12,384762,5905,1190,229
nVrkQyLS4oE,US,17.01.12,316489,25052,1461,315
XvHgyZYz2LY,US,17.01.12,19579,850,65,18
xegUPsJaUKc,US,17.01.12,99614,6886,307,97
fy5hua8oEVQ,US,17.01.12,49148,710,404,57
CXK3OiDgymo,US,17.01.12,612646,23629,695,227
o9zRQijCN5w,US,17.01.12,251591,15395,808,198
Ah7ldw_WmtE,US,17.01.12,590227,31712,1482,541
-1yT-K3c6YI,US,17.01.12,218227,7407,831,209
IbVR4kzVQrk,US,17.01.12,105399,694,161,128
5qxqo2CQakA,US,17.01.12,1193493,31750,3961,7933
QgaYsdnOMiM,US,17.01.12,524326,22783,2264,274
UXm1xHECZu0,US,17.01.12,353327,25212,2093,133
exYLX9xGoyo,US,17.01.12,495109,26448,4436,223
_KEN-cxmGw8,US,17.01.12,440154,4320,1292,535
8rWuGBPA7bE,US,17.01.12,341655,4215,335,95
hYip_Vuv8J0,US,17.01.12,108474,4077,691,209
pDi7cezk9CA,US,17.01.12,1076767,153083,21427,2603
UVaeRX9LybU,US,17.01.12,1005203,56278,14032,1879
uZ1M3DkKCEI,US,17.01.12,4313491,172872,13848,8987
LQicq60aJaw,US,17.01.12,956750,7011,3149,810
aliDVYH08pg,US,17.01.12,195978,7228,422,174
f3uZxD39awA,US,17.01.12,477463,2644,2156,1828
JbQ4MwDdxSU,US,17.01.12,620204,4774,1356,268
W8_T7MMywcs,US,17.01.12,56359,1671,241,42
sw7RElt-SvE,US,17.01.12,82526,1871,175,78
piyds9slayg,US,17.01.12,16766,132,5,4
UqItlHUSN-4,US,17.01.12,2292393,100858,10504,2923
TNRrY8m71u4,US,17.01.12,38479,2499,347,20
NKin_i1pcFA,US,17.01.12,1350802,29062,7642,977
FA_gIAGNDQ8,US,17.01.12,60509,1193,260,53
L34y5NGMQBY,US,17.01.12,9282,405,105,11
w_b63zETbSs,US,17.01.12,48385,432,75,96
w2A8q3XIhu0,US,17.01.12,524466,23017,1282,266
e5IRkF20JmU,US,17.01.12,443492,25622,10128,498
Wzvr_rtI82w,US,17.01.12,1266148,144548,38322,1001
WLagbArQsuE,US,17.01.12,578130,29643,1650,327
EP5ExDvQ3p4,US,17.01.12,74120,2221,738,106
QssLKnUk6pg,US,17.01.12,237218,4252,513,179
515lLZS082U,US,17.01.12,3646907,64685,3555,3131
XAzqBDFs418,US,17.01.12,1583525,130063,6096,1118
6tiphMs-dCY,US,17.01.12,1503633,58865,2090,1501
GBhrvR838Ag,US,17.01.12,169022,1250,1169,705
Fjm81OPZbpU,US,17.01.12,622601,26657,1613,270
2fGXDFiFBhg,US,17.01.12,4697856,198325,50329,17252
dQLlS4l1UJk,US,17.01.12,197485,13811,783,177
Em8C6AvD4sk,US,17.01.12,47230,442,78,43
2omJBSQcm5g,US,17.01.12,329203,3890,0,149
4iN6uiOsCr0,US,17.01.12,88830,5445,2701,40
o7OwzKm8aa0,US,17.01.12,290632,22255,2064,437
KrxDhokzEv4,US,17.01.12,713491,23812,3982,770
_feQprPLL98,US,17.01.12,161357,9126,399,36
OScBxa6FpCk,US,17.01.12,182650,5994,725,76
al0lGtRpO5M,US,17.01.12,61479,6959,1460,23
sOIBkZsGb0A,US,17.01.12,162174,5484,629,398
J0VUaYYK-zk,US,17.01.12,48014,789,47,84
9QkNE2m4ZDM,US,17.01.12,34346,430,61,15
S2Cq_TpNXoQ,US,17.01.12,105670,3639,396,184
lRdsL1z7Ml4,US,17.01.12,36588,653,39,6
lQ9EpoaNQRc,US,17.01.12,27303,260,22,1
oBVr0nUC5AA,US,17.01.12,23557,719,270,23
yF_EbNjQq3E,US,17.01.12,17098,434,64,2
RQOgG4MLh1I,US,17.01.12,882357,27149,0,226
VXFQWu55vO8,US,17.01.12,53025,2248,617,159
lD0etN63KCg,US,17.01.12,7217,186,24,20
f9psILoYmCc,US,17.01.12,802464,18318,126,606
KWn4JmiM2pM,US,17.01.12,3817,82,87,12
Ort8rZdpoXo,US,17.01.12,37292,135,500,89
aLSG3178eD4,US,17.01.12,1873,0,0,0
B450jhJ5vHg,US,17.01.12,7126,113,8,6
X26e3rK5SSM,US,17.01.12,913450,7961,5192,2418
rRhzbPW3gzw,US,17.01.12,1432,13,2,1
H-kKZujl8CI,US,17.01.12,518018,1005,261,395
Wfoy_OvNDvw,US,17.01.12,26527,1624,233,44
m7CtnR47w20,US,17.01.12,301360,18765,1659,250
JANApS0P4z8,US,17.01.12,2836959,115670,6913,3981
aQzai9oXb-g,US,17.01.12,448980,17036,1065,296
dcZY7uG-mn4,US,17.01.12,20879,653,38,13
8pffcngJJq0,US,17.01.12,865552,496,0,127
qXivpclxftM,US,17.01.12,3457795,218858,26657,4602
rtJ7JTApIfM,US,17.01.12,14069,965,313,152
bkwLxcfcKTY,US,17.01.12,47973,2399,277,74
iA5u80nS1PQ,US,17.01.12,1311894,38739,3785,1448
AxWxJNHoLC8,US,17.01.12,819692,19897,2355,1597
AV5TOlGFHk0,US,17.01.12,144946,4311,3766,435
lDyHwwSMRmM,US,17.01.12,349383,38,4,2
VKW64fQwzRc,US,17.01.12,51053,411,334,33
CzCfd0eaWoA,US,17.01.12,1344916,90109,8188,1088
VSJ0STT8JRw,US,17.01.12,757408,26073,2306,839
F1b5ouja_VI,US,17.01.12,701874,40666,1908,528
fRFCXQ3HgdY,US,17.01.12,172131,1057,412,109
hQlXLdZtX6s,US,17.01.12,34187,1374,75,123
Bzji05zubSc,US,17.01.12,717004,4105,1303,389
dHDn26UX4aw,US,17.01.12,872663,12449,1857,1267
_6uvQtccJss,US,17.01.12,1281002,74074,50319,1208
nGv8FK28g4s,US,17.01.12,402509,14694,1561,812
WG8JK-cPu-g,US,17.01.12,3597,59,13,8
qKh7JdoPZz4,US,17.01.12,294007,29017,6890,251
ds3tvjwdmGM,US,17.01.12,41944,665,72,73
xGz_FZ0ePwE,US,17.01.12,1244459,17517,8002,3671
t4ZsyO1n-kA,US,17.01.12,1058992,22551,1296,284
xArN1yUcXXc,US,17.01.12,189308,2394,263,362
VTVLcK2zybM,US,17.01.12,797363,85899,12342,450
dpLrlEBFq-0,US,17.01.12,5827999,223308,13866,8472
hXzcIoq2ing,US,17.01.12,633103,23991,2582,820
wgiW1uFZYr8,US,17.01.12,169915,7518,793,152
kTlv5_Bs8aw,US,17.01.12,36857298,2729292,546100,47896
U22EEAK_VLc,US,17.01.12,148590,5182,270,169
gwrfwx1QcDQ,US,17.01.12,2127874,286258,44520,1796
npCluN5VHF0,US,17.01.12,41869,2925,408,36
hGoQ44SfV-c,US,17.01.12,714359,9635,2025,808
aobdrJr6UaE,US,17.01.12,123804,4136,519,463
mUcUy7SqdS0,US,17.01.12,79154,4936,550,45
2UPIKvHp_m8,US,17.01.12,4040,19,0,3
LgmxMuW6Fsc,US,17.01.12,7967275,91200,5805,4803
Upems4CB_ps,US,17.01.12,127640,696,233,52
VQdKe6_3PAU,US,17.01.12,145560,5114,670,232
iLN0_ghe-Tc,US,17.01.12,177098,637,72,26
BGk6_KEFtLE,US,17.01.12,8924,48,3,2
4sXyLTk0IAQ,US,17.01.12,443969,4783,721,157
5WUDfviiKRE,US,17.01.12,22695,108,203,312
2nshBD9EbxE,US,17.01.12,1547962,37947,1827,763
JcC5VGOx8I8,US,17.01.12,1728219,80272,1846,425
7QLZXfVJmEY,US,17.01.12,86721,3020,280,38
jLZuaFZWa7A,US,17.01.12,746691,19242,3050,961
SM1w9PEQOE8,US,17.02.12,6296393,633622,44548,8307
SA7AIQw-7Ms,US,17.02.12,1554273,146680,7305,1599
zJUtRGrvkqM,US,17.02.12,279827,3595,3266,2770
4WnizmrnJlk,US,17.02.12,1855536,21004,2692,1295
gob0unzEdRw,US,17.02.12,888126,12147,1536,2756
6ZfuNTqbHE8,US,17.02.12,66637636,2331351,316180,41153
8kFnLQySIzU,US,17.02.12,856874,13695,1791,1005
EKkzbbLYPuI,US,17.02.12,588112,69989,3521,470
bMrRN99DYKU,US,17.02.12,1674757,59360,4103,1699
817P8W8-mGE,US,17.02.12,8128270,643769,35441,9699
0qpE8IHz3go,US,17.02.12,865993,28870,3287,640
2HboMs0vbsE,US,17.02.12,2289723,199777,10481,4451
Em9EI37Yy9g,US,17.02.12,928751,8872,2803,505
e5N_Tq1EtRQ,US,17.02.12,207223,4522,401,52
XbuQAbG2AZ0,US,17.02.12,521173,13461,2216,708
tfaGleA4qYo,US,17.02.12,352661,3448,857,503
OZqsFkJpvj0,US,17.02.12,409414,14151,351,171
0KFC9dZ7bxU,US,17.02.12,121274,3556,876,1157
jLM2ibaRbrk,US,17.02.12,2705437,229648,17587,2136
wSwewlSkIXU,US,17.02.12,202697,13976,1143,255
44W9qstI8H8,US,17.02.12,80811,3733,324,63
nx1R-eHSkfM,US,17.02.12,2564402,0,0,0
sYorT6jRNDc,US,17.02.12,216332,725,915,386
fEskVQgtwaI,US,17.02.12,1216410,2755,337,158
tNla9nyRMmQ,US,17.02.12,709836,29399,5118,2180
o7iL2KzDh38,US,17.02.12,1418342,161738,10485,1771
aA6Z0x4rX30,US,17.02.12,129052,5927,858,110
tuONqBMf3XA,US,17.02.12,629474,21298,3615,1196
KXHrCBkIxQQ,US,17.02.12,834157,6975,1319,1131
fLwKs5yslSU,US,17.02.12,1366086,128788,8081,984
TsT5GLWgSkU,US,17.02.12,922966,79870,5496,2647
OrwBc6PwAcY,US,17.02.12,95050,4672,330,30
osc1DbNpNXE,US,17.02.12,57539,1538,84,39
HaRpFCEWLE0,US,17.02.12,18630,1268,95,26
sk-DFZh1G1w,US,17.02.12,518850,35672,13622,624
aTvw9_dxBlk,US,17.02.12,28461,152,159,16
SFr0fCgrTNQ,US,17.02.12,815492,66191,8053,873
9fe3ECuYWlI,US,17.02.12,225107,5466,999,468
TPcV_3D3V2A,US,17.02.12,377495,1021,99,69
LU6xDgpnIyM,US,17.02.12,3965961,461219,77850,3279
K7NE3nfdkgg,US,17.02.12,261544,471,40,34
sTvY9Llqtms,US,17.02.12,640620,31136,2042,630
h5XzGyjEkkc,US,17.02.12,2609695,56914,7514,1224
ZBXZojt6dpM,US,17.02.12,122909,5388,303,178
REt-3P5h4Lo,US,17.02.12,1511919,58914,2507,2497
pWZnhJay0Y8,US,17.02.12,120253,2315,1302,513
BLts9UN_K3g,US,17.02.12,72700,3982,533,61
eep4_0JaaG8,US,17.02.12,138633,5744,1006,76
7AXo-bYGXI4,US,17.02.12,2926192,149296,6463,1708
pCfmsVFCPmY,US,17.02.12,207217,17649,1132,367
rdJdJpwmcKU,US,17.02.12,489930,19524,2957,570
7NcVNt7zQJM,US,17.02.12,48394,3272,227,53
2BIx2x-Q2fE,US,17.02.12,242385,13681,1075,90
Fh3zmz7Ravw,US,17.02.12,494355,9234,669,275
0xCggNCs2kU,US,17.02.12,73470,2532,373,129
vOKOamXsXYE,US,17.02.12,110706,13066,877,76
cIriwVhRPVA,US,17.02.12,106941,9902,878,105
My4RA5I0FKs,US,17.02.12,7374569,198858,12654,4926
v1OhsiZjpww,US,17.02.12,749392,2022,1063,768
Lwfhn_MiTTg,US,17.02.12,405552,34498,2596,255
0EQuVfP-vXs,US,17.02.12,180832,479,338,313
nMbUA7dghlk,US,17.02.12,1473385,55130,4277,974
Iay3Wu6wybA,US,17.02.12,509284,24790,1727,1227
0vhxoVwqZkk,US,17.02.12,486574,44443,2151,228
izwomieBwG0,US,17.02.12,375008,17307,2545,275
SYVSeH6sYYU,US,17.02.12,76802,1837,85,38
qEklBC2BQig,US,17.02.12,81007,2555,314,29
UKKYt6fWob8,US,17.02.12,6084,203,200,70
Zx7p_tmWlq0,US,17.02.12,12415,72,0,32
UAdJvXMIlXc,US,17.02.12,223443,5174,454,165
EA5Tn5Gw_8s,US,17.02.12,6598,646,72,6
jSh3FFKFH_g,US,17.02.12,95919,16725,2051,65
kehML-RAkd4,US,17.02.12,1655243,85632,7914,730
VhexfxLPgTE,US,17.02.12,222827,6086,1298,64
pJ96Z2PPKI8,US,17.02.12,1025124,19508,1468,836
ZfHiw_LFNGw,US,17.02.12,3401089,16689,2658,5606
ykHeGtN4m94,US,17.02.12,2493439,58275,4510,2835
YL9sNrOlK-I,US,17.02.12,2801054,28934,1959,554
J2kNt-PHayo,US,17.02.12,110552,3799,292,67
f2xPEy4PrmA,US,17.02.12,28224,138,3,4
0nybdPCuvRI,US,17.02.12,540841,2737,1116,221
0MyCrMrkMFo,US,17.02.12,205637,12943,660,329
NqntFonA2iY,US,17.02.12,576145,2772,3187,7262
Z9cB0TjfIkM,US,17.02.12,1924017,58445,5647,978
a8gzChJsvEo,US,17.02.12,1680084,36907,6450,3163
51tc6o12uqA,US,17.02.12,162834,5691,680,29
oeAEuiovVbg,US,17.02.12,831481,18433,1057,206
LeWtF5y9-6Q,US,17.02.12,426956,10236,798,312
6d6SmcYcP_U,US,17.02.12,277149,2731,450,134
Q9B45wXYpzc,US,17.02.12,4484,44,48,1
2nJ3U5dzvPs,US,17.02.12,60078,1953,216,50
ggpoZyF2lU0,US,17.02.12,620623,17867,527,478
y7QjFRtt-sg,US,17.02.12,213230,20360,965,121
sQi0Yu1ApyE,US,17.02.12,734351,6563,668,316
4qakFfGRV4E,US,17.02.12,40644,667,106,85
-v-_Z11T5L4,US,17.02.12,68934,2078,138,57
d8GHT9nK66Y,US,17.02.12,520498,11792,366,507
3XklsSF53pc,US,17.02.12,813401,21507,1795,577
4SvJgnhnUag,US,17.02.12,18246,510,79,1
LYX7CnSiBSM,US,17.02.12,302298,13235,759,217
ri1m5j_yq8A,US,17.02.12,210889,1514,263,57
ljEjBIZ2qCQ,US,17.02.12,281930,11780,1694,336
gvZW4Lh-8Mc,US,17.02.12,19703,136,31,8
wa9ZyarpM2U,US,17.02.12,1448855,33624,2997,1480
fy5hua8oEVQ,US,17.02.12,76558,971,512,86
1vc1cKeor5A,US,17.02.12,59866,2790,579,60
3MA_64gyaA0,US,17.02.12,463811,17620,2048,379
LqF3QRp3VCE,US,17.02.12,402486,6109,1234,234
THr_seahKUI,US,17.02.12,1747311,31966,18444,23187
q9bGAAYR2MY,US,17.02.12,108344,5223,487,231
o9zRQijCN5w,US,17.02.12,357640,19660,903,241
-1yT-K3c6YI,US,17.02.12,231341,7734,846,212
nVrkQyLS4oE,US,17.02.12,341688,26281,1437,336
mGAdg2lB6nQ,US,17.02.12,87484,2938,970,1480
CXK3OiDgymo,US,17.02.12,655758,24587,775,250
xegUPsJaUKc,US,17.02.12,105700,7129,314,102
Ah7ldw_WmtE,US,17.02.12,608019,32308,1460,552
W8_T7MMywcs,US,17.02.12,58858,1719,246,44
XvHgyZYz2LY,US,17.02.12,22302,930,66,19
xe8Id7pDNOM,US,17.02.12,290080,11452,2765,241
_KEN-cxmGw8,US,17.02.12,620441,5816,1895,744
QgaYsdnOMiM,US,17.02.12,567285,23845,2394,291
exYLX9xGoyo,US,17.02.12,547624,27821,4695,238
5qxqo2CQakA,US,17.02.12,1260320,32321,4003,8080
UXm1xHECZu0,US,17.02.12,370689,25763,2211,136
IbVR4kzVQrk,US,17.02.12,109021,706,159,129
8rWuGBPA7bE,US,17.02.12,388669,4547,346,108
WLagbArQsuE,US,17.02.12,637040,30430,1668,346
TNRrY8m71u4,US,17.02.12,47848,2700,462,24
aliDVYH08pg,US,17.02.12,213658,7436,432,184
uZ1M3DkKCEI,US,17.02.12,5069078,184494,14241,9587
pDi7cezk9CA,US,17.02.12,1134602,157702,21830,2725
Wzvr_rtI82w,US,17.02.12,1294511,146020,38826,1019
UVaeRX9LybU,US,17.02.12,1078287,58234,11705,1919
EP5ExDvQ3p4,US,17.02.12,75324,2244,744,107
hYip_Vuv8J0,US,17.02.12,122139,4436,708,227
UqItlHUSN-4,US,17.02.12,2647145,106438,10875,3121
lQ9EpoaNQRc,US,17.02.12,34017,320,30,1
dQLlS4l1UJk,US,17.02.12,252868,15415,885,196
S2Cq_TpNXoQ,US,17.02.12,117240,3889,422,200
FA_gIAGNDQ8,US,17.02.12,65990,1265,293,55
4iN6uiOsCr0,US,17.02.12,91888,5572,2913,40
L34y5NGMQBY,US,17.02.12,10482,445,106,11
sw7RElt-SvE,US,17.02.12,96706,1976,181,87
Em8C6AvD4sk,US,17.02.12,50085,464,73,44
piyds9slayg,US,17.02.12,18769,167,5,4
NKin_i1pcFA,US,17.02.12,1394843,29208,7764,985
be3BHwNi58A,US,17.02.12,61931,477,362,133
o7OwzKm8aa0,US,17.02.12,297063,22576,1918,445
e5IRkF20JmU,US,17.02.12,457481,26209,10282,510
w2A8q3XIhu0,US,17.02.12,538384,23347,1279,267
9QkNE2m4ZDM,US,17.02.12,37535,446,68,15
QssLKnUk6pg,US,17.02.12,244725,4347,513,179
w_b63zETbSs,US,17.02.12,51462,448,69,97
Fjm81OPZbpU,US,17.02.12,739189,28981,1736,325
al0lGtRpO5M,US,17.02.12,66787,7283,1467,24
XAzqBDFs418,US,17.02.12,1640327,132684,6222,1152
6tiphMs-dCY,US,17.02.12,1628979,61507,2165,1577
sOIBkZsGb0A,US,17.02.12,165453,5598,616,398
lRdsL1z7Ml4,US,17.02.12,102344,1353,72,12
2omJBSQcm5g,US,17.02.12,402183,4348,0,160
yF_EbNjQq3E,US,17.02.12,20020,486,67,2
KrxDhokzEv4,US,17.02.12,737487,24071,4044,809
515lLZS082U,US,17.02.12,3839093,66698,3610,3169
VXFQWu55vO8,US,17.02.12,55675,2303,618,165
2fGXDFiFBhg,US,17.02.12,4882055,202701,50933,17770
Wfoy_OvNDvw,US,17.02.12,34039,1758,20,49
_feQprPLL98,US,17.02.12,176357,9509,382,40
oBVr0nUC5AA,US,17.02.12,24102,729,298,23
